Time,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
195903,-0.82,-2.65,2.13,4.72,-0.33,8.37,-0.96,4.04,0.94,1.03,-0.24,-3.89,-0.44,2.97,-0.99,3.4,3.68,0.36,1.95,1.41,-0.64,14.32,1.2,-0.94,-0.72,-0.21,-2.01,5.76,-3.19,0.66
195904,1.91,1.29,3.75,11.04,-0.09,-1.58,1.93,11.72,6.98,3.99,3.91,1.91,3.8,6.86,9.25,1.22,-7.08,-0.63,1.56,-1.33,4.43,2.39,9.61,1.56,3.58,6.78,1,-1.17,1.35,2.32
195905,3.74,0.63,-6.09,-1.81,-2.04,2.43,-0.19,-1.29,5.58,2.22,3.49,4.84,4.33,0.98,5.33,1.68,-1.53,-1.35,-1.16,-1.32,-1.26,-7.34,8.21,-1.15,0.89,-1.22,2.73,-0.64,0.52,5.91
195906,-0.28,0.11,4.33,3.94,0.45,-1.14,1.13,6.34,-1.82,6.37,1.15,4.65,4.08,-1.18,0.32,-4.49,-4.28,1.91,-3.06,-2.48,-1.31,4.24,-1.27,2.14,1.31,1.34,2.05,5.61,2.37,-0.13
195907,3.41,9.98,0.5,3.85,8.79,2.07,-1.26,4.49,6.1,6.84,1.72,3.16,1.87,0.4,6.81,0.04,0.83,10.71,4.6,3.6,0.35,-1.34,0.14,2.8,-1.09,2.41,1.67,1.66,0.98,-0.12
195908,-1.02,-2.61,2.94,-2.27,2.39,3.09,-1.38,-3.71,-3.56,-3.26,-2.75,1.85,-2.27,-2.54,1.46,-11.09,-1.95,-0.24,-3.38,1.15,0.42,0.3,-2.89,-0.69,-2.96,-1.31,0.73,2.78,-1.52,0.21
195909,-3.44,-4.58,-3.33,-5.39,-5.68,-6.69,-1.26,-5.27,-5.43,-2.71,-4.63,-5.49,-7.47,-4.97,-4.54,-5.74,-4.71,-6.21,-7.23,-4.65,-1.27,-5.47,-4.08,-3.2,-3.7,-5.15,-2.21,-5.29,-5.1,-4.9
195910,3.09,0.74,5.7,7.55,5.02,4.18,5.23,2.08,1.21,-2.57,3.28,-1.6,1.41,5.59,-0.39,3.53,-1.65,4.97,0.79,0.58,1,2.16,3.97,1.25,-1.29,5.76,0.2,6.81,0.33,2.95
195911,0.58,1.57,1.81,3.66,0.46,3,0.19,5.36,2.05,0.24,0.86,-0.62,-0.23,10.08,-0.24,11.15,0.55,0.46,-0.69,0.14,-1.49,5.02,7.86,5.9,-2.06,6.79,1.88,-1.24,1.17,6.16
195912,2.01,0.35,-3.02,1.64,7.29,0.67,1.87,-1.97,3.08,0.74,0.72,2.18,3.11,5.53,5.28,-4.88,4.4,2.07,3.93,1.79,3.97,-1.96,0.67,1.46,2.02,-0.3,2.41,2.71,0.14,-6.5
196001,-4.49,-5.71,-2.05,1.21,-5.47,-7.84,-8.53,-6.68,-10.03,-4.77,-6.67,-9.38,-4.42,-12.3,-11.71,-5.03,-3.81,-7.91,-7.82,-2.4,0.62,-6.18,-7.93,-9.41,-4.31,-5.33,-6.09,-10.08,-4.73,-3.98
196002,3.35,-2.14,2.27,4.23,2.39,9.31,1.44,-0.02,-0.74,0.32,3.07,-2.03,-2.13,5.11,-2.15,2.05,1.57,-2.97,-3.74,2.48,8.07,9.13,5.09,3,-0.95,1.42,4,1.81,-0.96,6.32
196003,-1.67,-2.94,-0.18,-0.65,2.18,-0.56,-2.59,1.26,-2.75,-6.79,-0.78,-5.58,-3.58,-0.89,-6.64,-8.19,-2.99,-5.47,-1.07,1.42,-0.21,-0.31,3.34,-2.43,-4.99,-1.37,-0.13,-3.88,0.05,-2.43
196004,1.17,-2.16,1.35,6.46,-1.17,-1.27,0.21,1.49,-5.53,-1.1,-1.45,-5.53,-4.1,-1.11,-2.31,-1.36,-0.81,-2.97,-4.48,1.18,-1.24,7.14,1.77,0.41,-2.13,0.45,-0.53,8.86,-0.7,0.55
196005,8.2,-0.52,2.44,7.28,11.67,7.74,1.74,13.5,3.4,2.1,3.18,2.35,0.92,6.48,0.27,9.27,-1.39,2.41,-3.85,1.25,3.05,-1.75,11.9,2.85,0.91,1.65,3.11,0.8,-0.5,1.02
196006,5.39,0.47,4.73,2.24,0.02,6.38,-1.59,-0.4,0.45,4.04,2.54,1.32,1.63,-0.2,-0.29,0.36,-1.41,-1.34,3.38,5.55,-0.58,-8.07,2.39,3.5,2.16,5.96,3.41,1.03,3.8,6.41
196007,-2.11,-0.79,4.6,-4.72,0.23,-0.6,-1.1,-3.99,-6.8,-3.14,-5.17,-2.38,-3.89,-6.96,-1.32,1.74,2.42,2.04,0.54,-1.36,-0.03,2.84,-2.02,-4.1,-3.11,-6.16,-2.99,-1.25,0.07,-5.95
196008,4.57,3.24,5.2,7.16,3.63,5.09,3.34,2.29,1.17,-0.84,0.57,0.63,0.8,-1.04,2.89,6.89,6.94,3.47,3.94,4.29,6.94,5.69,2.71,1.18,1.97,4.51,2.85,2.05,3.49,3.48
196009,-3.88,-5,-2.09,-2.33,-6.2,-9.18,-4.23,-8.87,-6.7,-5.25,-5.03,-8.24,-5.69,-10.46,-5.9,-8.7,-2.21,-5.19,-1.08,-4.71,-6.07,-3.53,-7.61,-7.37,-7.08,-8.44,-8.55,-1.9,-5.85,-4.21
196010,1.02,0.54,3.87,0.11,2.38,6.48,-3.5,-3.71,-1.59,-3.06,-1.41,-2.35,-1.42,-3.58,-1.24,0.93,3.19,-1.63,2.28,-0.53,-0.08,4.62,-3.4,-1.85,-1.01,-4.22,0.33,-4.54,-0.42,0.38
196011,9.46,6.57,5.44,13.91,10.11,9.13,3.15,3.91,4.25,2.04,6.62,1.27,8.28,5.22,-0.41,7.61,7.42,6.64,3.21,3.65,4.06,9.49,8.19,5.31,5.35,9.72,6.51,4.4,7.75,4.01
196012,4.51,-0.31,3.54,7.77,7.41,1.76,3.28,6.06,2.85,0.52,4.27,4.79,4.79,1.02,-0.37,2.39,5.94,1.58,5.21,6.26,12.29,8.18,4.29,5.57,2.27,2.06,2.06,2.08,5.62,3.8
196101,4.7,5.23,8.77,0.56,9.47,4.36,5.94,5.86,6.46,11.21,5.66,8.3,5.95,-0.59,8.5,6.43,5.95,10.86,9.54,4.67,7.7,4.29,5.08,4.56,8.35,7.93,2.29,4.08,7.13,8.23
196102,4.21,8.16,5.41,22.33,2.15,5.9,7.84,5.05,2.13,6.81,4.79,5.74,9.03,-0.29,4.22,6,-1.72,9.24,0.42,3.53,0.61,0.2,4.54,6.83,4.22,3.31,4.83,8.23,7.06,6
196103,4.64,2.55,5.6,7.18,4.77,6.34,3.08,3.6,0.92,5.92,2.5,1.84,1.52,2.98,3.14,1.49,2.43,-0.76,1.27,1.54,7.23,-0.2,2.31,-0.69,0.87,4.45,5.82,4.06,4.33,7.08
196104,-1.39,1.4,-0.23,-2.21,-6.37,2.66,2.6,-0.47,-1.47,-5.31,-3.51,-1.61,-2.32,-2.53,-1.84,1.93,0.97,0.51,4.67,1.69,0.63,-0.12,2.19,-0.37,-1.63,3.08,0.19,4.23,1.36,-3.67
196105,4.2,5.38,3.39,-3.91,2.71,-0.02,6.8,2.1,5.5,5.47,2.11,5.89,4.64,4.46,3.35,2.16,8.46,7.64,-0.18,2.32,-1.22,-0.7,1.57,1.39,4.75,-0.04,4.31,-1.9,4.01,3.32
196106,-2.17,-3.12,3.97,-5.87,-3.85,3.43,-5.5,-3.58,-1.32,-3.36,-2.95,-7.65,-3.14,-3.92,-1.31,-3.37,-5.96,-4.41,-4.22,-2.02,-4.19,0.13,-3.31,-4.46,-4.57,-4.9,0.81,-5.63,-2.96,0.37
196107,2.72,0.88,5.95,-1.21,-2.55,1.97,1.43,3.27,2.95,1.53,-0.17,4.12,1.07,3.19,6.52,3.83,2.58,3.23,2.07,2.71,6.25,-8.25,0.56,-0.5,-0.32,-0.01,2.45,2.69,3.43,5.37
196108,4.92,3.2,7.74,0.89,0.89,10.45,5.27,3.7,2.35,5.77,0.82,0.19,1.63,3.23,1.95,-0.9,4.57,1.62,0.02,3.66,0.12,8.99,5.11,5.37,3.52,3.09,3.03,0.46,8.72,1.64
196109,-0.62,-1.48,-0.07,1.24,0.75,-3.05,-1.15,-1.48,-4.45,-4.25,-2.32,-7.89,-4.51,-1.38,4.59,-6.36,-6.28,1.16,-6.78,1.23,-2.94,-6.04,1.01,-2.74,-1.16,-4.22,0.67,-6.21,-0.3,3.14
196110,3.73,-0.84,7.05,-5.26,0.99,-0.67,8.51,3.33,0.05,3.11,0.74,-1.9,0.55,-1.95,0.07,-5.26,-2.23,4.64,6.47,5.12,0,2.24,6.53,1.74,2.17,4.3,9.39,0.71,1.99,0.39
196111,5.28,4.47,8.03,0.25,3.75,4.51,5.38,3.12,2.49,7.37,6.06,1.65,3.01,5.78,8.6,3.19,3.56,6.09,5.37,3.26,8.34,8.27,0.99,2.05,0.49,5.65,4.94,1.08,7.18,1.69
196112,-3.69,1.41,-6.12,1.97,-3.66,-3.78,0.41,-2.21,-0.16,-1.17,0.17,3.12,0.07,-1.42,1.74,0.21,-3.07,0.1,3.69,-4.41,3.14,-0.68,-0.55,-2.65,-0.25,0.46,-0.59,-2.21,-4.53,-0.77
196201,-6.67,-3.45,-4.28,-13.23,-3.44,-7.37,-6.7,-4.86,-4.76,0.57,-5.5,-3.99,-0.65,-2.46,-1.27,6.47,-1.58,4.67,-0.27,-2.82,-6.32,-4.88,-6.91,-5.22,2.55,-0.79,-9.54,-3.9,-4.99,-3.62
196202,-0.25,0.28,0.68,-2.02,-0.52,-0.9,1.38,3.56,3.3,1.93,1.09,-1.06,1.51,-0.45,-1.54,-3.34,-3.31,0.46,5.27,2.42,3.89,-1.94,-0.07,3.87,0.32,-0.09,1.6,-0.59,3.64,4.2
196203,0.98,-0.34,-6.67,-5.34,0.41,4.31,-1.37,0.34,-2.72,-0.74,-0.58,0.76,-1.9,1.2,-1.1,-3.54,-1.49,-4.68,-1.79,1.78,-3.14,-1.41,-0.76,1.13,-1.66,-2.3,0.96,-4.07,-2.13,-1.83
196204,-4.59,-3.59,-12.99,-11.04,-8.74,-7.03,-8.09,-11.23,-6.23,-7.53,-7.47,-10.6,-7.95,-10.16,-5.51,-10.21,-7.73,-10.11,-3.7,-3.01,-4.93,-3.11,-12.01,-7.93,-6.27,-5.78,-4.56,-9.09,-7.68,-2.12
196205,-11.25,-9.05,-14.14,-11.39,-14.87,-10.19,-10.55,-11.14,-8.25,-7.5,-9.01,-7.41,-8.11,-8.77,-5.54,-5.58,-4.64,-9.94,-5.12,-10.71,-7.35,-10.97,-13.19,-11.03,-5.18,-11.34,-9.15,-7.46,-10.02,-11.83
196206,-8.75,-6.17,-8.33,-15.75,-16.53,-12.32,-9.32,-12.79,-8.68,-4.51,-11.36,-10.21,-8.39,-10.6,-7.24,-7.44,-4.28,-7.16,-5.02,-5.28,-8.72,-13.11,-12.59,-9.62,-7.8,-11.11,-10.39,-12.9,-11.03,-14.25
196207,6.93,2.63,0.69,-2.62,6.39,9.97,7.63,7.51,6.62,5.49,5.37,2.97,4.04,9.49,7.25,9.36,2.99,10.15,4.52,7.18,6.96,10.43,12.14,3.35,3.25,5.18,3.94,4.83,8.13,8.75
196208,-0.19,4.22,1.42,5.72,4,1.13,2.93,-8.15,4.23,-0.95,2.34,-0.56,1.98,3.71,2.85,4.19,3.28,1.21,1.62,2.94,1.35,0.95,2.8,2.67,3.14,4.1,4.21,0.51,3.71,5.58
196209,-4.93,-6.15,-7.77,-10.52,-4.72,-9.18,-6.61,-4.26,-2.16,-4.61,-7.15,-8.67,-6.39,-8.08,-3.77,-6.06,-6.16,-4.08,-1.94,-3.04,-6.26,-8.39,-9.79,-6.43,-5.6,-7.45,-6.76,-8.86,-5.88,-4.96
196210,-2.97,-2.56,-6.89,-8.96,-0.17,0.88,-1.4,2.22,4.63,0.89,-2.04,0.55,-0.28,2.14,2.05,1.12,0.14,-2.2,-0.51,-1.33,2.52,-1.54,-2.18,-1.25,2.97,-0.97,-1.6,-5.56,-0.92,-3.51
196211,12.05,11.13,11.26,15.56,12.07,14.14,9.45,17.39,11.51,10.64,13.35,14.93,13.08,13.97,7.37,11.26,8.77,10.37,10.52,7.39,6.96,12.18,14.66,13.12,16.81,13.47,10.79,13.32,13.94,15.49
196212,2.58,2.23,-2.4,1.83,-3.88,0.57,-0.74,0.66,0.91,0.51,-2.42,-4.79,0.38,0.52,2.35,-2.22,-2.97,0.56,4.54,3.21,0.85,1.24,-1.07,-1.62,1.11,0,-0.15,-2.53,1.45,2.03
196301,6.39,3.78,1.47,8.44,6.3,5.21,6.21,5.4,4.21,8.57,4.31,7.68,7.39,4.72,5.96,0.95,10.41,8,2.33,5.01,3.88,1.11,5.89,7.98,5.72,3.32,3.87,7.28,3.38,8.39
196302,-2.96,-5.28,-3.59,-6.88,-2.17,-3.48,-3.61,-2.81,-4.08,0.42,-0.94,-2.36,-2.83,-6.59,-3.16,-1.19,-1.99,-0.67,-1.56,-1.71,-1.32,-0.17,-4.34,-2.4,0.07,-2.1,-0.78,-3.97,-0.53,0.07
196303,1.5,4.38,7.51,0.89,-1.1,3.77,1.2,0.95,3.42,0.6,3.21,2.01,2.67,1.16,6.59,0,2.5,5.97,6.76,1.56,1.71,3.67,3.47,2.78,3.07,0.37,1.94,-5.95,2.08,5.06
196304,0.85,0.41,6.05,-1.05,7.7,5.77,1.55,7.37,4.19,7.44,3.76,5.2,3.13,5.63,5.73,3.12,4.64,4.09,5.83,2.15,3.48,2.18,6.53,4.61,8.26,5.39,5.25,0.23,3.43,5.86
196305,3.25,0.96,-3.24,4.19,0.31,0.67,0.24,-0.49,1.04,2.2,0.94,6.32,5.84,4.44,6.91,-1.14,2.05,3.66,-0.43,0.79,-0.88,3.29,3.61,-1.37,6.31,0.85,2.48,2.88,0.19,-0.27
196306,-0.69,-2.05,-6.5,-1.53,0.78,-0.5,-1.98,-1.32,-3.45,-1.18,-1.61,-3.99,-1.71,-2.86,-3.43,-1.23,-2.58,-1.99,1.04,-1.36,-2.17,-1.5,-6.74,-2.17,-1.16,-3.19,-1.48,-0.78,-1.23,-2.36
196307,-0.22,-2.46,-2.81,-3.75,-0.31,-0.42,-0.94,0.29,-1.27,3.22,-1.05,-1.86,-3.33,-2.7,-0.42,-3.94,-3.17,0.05,2.07,0.53,-0.52,-3.75,-0.82,-1.65,-2.81,-0.13,-1.35,-4.48,-0.92,-2.65
196308,4.57,1.89,6.9,5.83,4.41,5.97,4.58,9.31,4.36,4.05,5.79,8.06,4.36,4.92,6.95,3.02,3.77,7.23,3.6,3.95,4.04,2.43,4.98,7.45,7.12,3.96,6.4,0.82,4.12,6
196309,-1.7,0.96,-4.5,-4.32,2.4,-1.64,-4.31,-4.33,-1.05,-1.41,-1.52,0.02,-2.95,-1.95,0.04,-4.87,-1.23,-4.75,-3.89,-2.77,2.1,-2.92,0.02,1.18,-4.12,-1.92,0.86,-2.78,-3.58,-3.2
196310,2.12,-1.57,5.49,10.05,-1.44,3.96,2.22,3.09,3.19,5.43,-0.81,1.29,3.68,-0.78,9.85,1.99,2.87,9.16,-0.81,-0.96,3.14,1.22,8.37,1.36,1.48,1.14,0.16,0.82,0.4,2.85
196311,-0.71,-0.99,-5.9,-2.23,-0.45,-0.45,-1.71,-1.92,1.95,1.72,-1.32,-2.1,-1.01,-1.99,-5.69,5.27,1.29,0.4,-1.47,-1.29,3.87,-4.05,-0.54,-1.2,3.51,-4.28,-1.36,-3.88,-2.6,1.4
196312,2.7,0.92,5.69,-2.42,-0.5,3.97,-0.98,1.25,4.22,3.01,0.52,1.22,1.6,-2.84,-1.49,-4.51,5.76,5.13,4.35,2.13,-0.37,0.64,2.97,0.02,3.88,-0.91,0.05,1.46,1.34,-3.11
196401,0.84,0.69,-1.99,-1.25,4.09,1.44,-1.13,3.38,2.96,1.96,1.73,4.13,3.42,-3.43,0.78,3.1,-0.33,4.14,4.55,1.1,3.03,1.75,2.75,1.54,3.56,-2.54,2.51,-0.77,-1.46,-2.63
196402,1.17,-0.43,2.38,1.99,6.53,0.68,1.58,1.4,1.98,3.47,4.56,2.63,3.07,4.75,3.42,4.83,5.44,-0.14,0.82,0.61,-0.54,2.47,1.71,-0.58,6.74,1.66,1.32,6.82,3.58,0.8
196403,1.65,6.62,10.06,2.41,-1.26,2.01,0.78,-2.25,2.33,0.14,4.53,6.66,6.32,3.29,0.31,1.43,4.97,-2.12,1.14,-1.06,-1.21,2.23,3.14,0.92,2.54,4.35,1.98,3.73,0.38,-0.6
196404,-1.36,-1.9,1.54,-4.45,1.83,-1.85,-0.91,-1.71,-1.47,-0.76,-0.79,-3.86,-0.64,-5.09,2.66,-4.73,13.11,-4.53,3.94,0.77,0.54,-0.41,-3.98,-1.45,-1.57,-0.42,2.76,1.57,-1.28,-3.99
196405,1.42,1.21,-0.45,-4.12,1.21,1.95,1.69,0.27,2.08,5.44,0,0.95,1.85,-1.37,1.53,4.2,0.75,0.38,1.92,0.58,-0.65,-3.57,2.58,-1.2,5.68,-0.17,3.91,-0.5,-0.29,-0.24
196406,2.03,0.19,-1.84,-1.37,3.52,-0.12,3.82,0.29,-0.87,-0.69,-0.01,0.6,3.58,-0.46,1.22,2.81,-1.36,-2.64,0.41,1.9,4.4,5.65,0.14,0.67,3.54,3.16,3.63,2.19,-1.47,-1.7
196407,0.93,7.6,0.11,-0.02,-0.55,0.42,3.72,4.46,1.86,5.51,1.09,0.32,1.65,7.38,5.13,5.63,2.29,1.11,3.07,4.61,-2.3,2.86,-2.21,0.31,-0.07,2.32,0.79,0.64,1.59,2.64
196408,-1.58,-2.15,6.32,-3.62,-1.67,-1.75,-1.17,-4.5,-2.54,-2.06,-1.92,-0.35,-1.08,2.47,1.5,2.87,-0.02,-0.78,-2.16,-0.29,-1.83,3.24,-3.17,-2.37,-6.06,-4.91,0.31,-3.85,-2.46,0.49
196409,1.69,1.37,-2.25,5.31,1.97,5.44,3.56,2.45,5.07,4.05,-0.23,5.22,3.07,3.78,4.91,5.34,10.41,5.04,2.77,1.59,-1.29,0.56,0.9,4.05,4.5,2.31,3.21,3.53,2.2,3.94
196410,-1.46,2.11,-2.35,0.59,2.2,-1.44,0.43,2.59,0.64,7.02,1.88,-2.91,1.87,5.75,-0.1,0.34,-0.15,-0.25,2.83,0.66,-1.19,1.33,-1.32,2.63,3.95,0.87,2.02,5.49,-0.98,-0.54
196411,0.93,-1.7,-1.92,-2.23,1.49,0.66,2.56,1.88,2.06,0.09,-0.99,-5.11,1.15,0.42,-2.99,0.25,0,0.68,2.3,1.08,-2.49,-2.47,-0.48,-3.16,-3.83,1.66,3.06,0.82,-1.18,0.67
196412,0.87,-0.49,-4.99,-1.69,0.61,0.37,-0.66,4.07,0.15,0.32,-1.35,-2.02,-3.11,-3.03,1.63,-0.25,-1.46,1.45,-0.58,0.19,2.78,-0.73,-0.32,-1.67,-2.78,0.44,-0.23,-0.65,-1.54,-4.22
196501,4.76,11.87,5.09,8.16,8.4,6.24,7.23,7.38,5.4,8.16,5.17,4.63,3.97,9.56,2.64,2.49,7.97,3.45,0.17,3.68,0,7.71,7.15,5.25,4.46,5.29,2.46,9.19,2.43,4.91
196502,1.02,1.6,-0.34,4.77,1.05,2.48,6,2.12,0.61,1.98,2.96,2.68,5.7,4.88,-1.56,3.23,4.47,-0.81,-3.73,0.13,0.5,2.88,1.86,-0.16,2.31,2.63,1.05,2.72,0.97,5.57
196503,-1.82,0.23,-1.23,3.39,2.51,-2.26,0.46,-1.29,-3.37,0.48,-0.1,-0.33,-2.89,-1.11,1.55,0.51,-1.01,-0.46,-3.46,-0.88,-2.05,2.89,-0.83,0.61,-0.86,0.42,-1.29,-0.06,-0.64,4.36
196504,2.56,5.21,5.3,3.56,5.23,5.47,4.51,2.67,1.63,8.67,2.43,4.9,4.79,4.84,7.03,7.43,3.76,-2.38,0.59,0.34,2.02,3.97,4.91,3.05,0.55,5.58,6.72,2.83,2.3,2.2
196505,-1.24,-0.62,-1.96,1.7,0.24,-0.82,0.55,-1.55,0.22,-1.53,-1.07,-1.05,-2.82,0.48,-4.56,-0.1,-2.43,-2.79,0.63,-1.28,2.44,-3.23,0.27,-2.13,-1.11,-1.16,0.07,-3.37,-2.67,-1.83
196506,-4.68,-4.91,-3.76,-10.04,-6.74,-5.71,-9.47,-5.66,-6.1,-8.29,-7.43,-7.21,-6.62,-8.31,-7.53,-7.5,-10.33,-6.34,-2.24,-4.01,-4.53,-9.5,-5.98,-6.59,-7.21,-9.69,-6.48,-7.07,-5.29,-12.05
196507,0.91,-0.67,1.43,5.39,3.25,4.15,2.05,3.64,-0.25,2.66,0.26,2.8,1.35,4.38,1.33,9.33,7.44,1.61,1.5,0.75,-0.69,3.88,3.16,-0.53,4.33,5.16,-2.14,1.02,0.82,7.12
196508,1.44,3.44,9.12,6.41,6.87,6.2,6.31,5.96,1.2,5.73,2.27,2.41,3.74,6.22,2.2,2.65,3.04,2.94,1.19,0.59,1,3.3,5.72,2.37,6.15,4.88,1.78,4.87,4.26,4.77
196509,-0.1,-0.63,-2.96,11.29,2.11,5.58,1.67,1.93,3.63,4.65,2.09,1.77,5.73,4.9,4.55,10.32,0.27,0.01,4.14,1.08,0.78,3.85,5.16,3.16,2.83,7.24,-1.45,4.06,-0.46,3.78
196510,0.68,2.23,4.11,11.32,5.7,4.03,4.3,2.92,2.56,4.98,4.14,4.96,5.19,5.47,6.29,7.43,4.13,15.24,1.27,0.74,-2.6,4.18,4.95,2.29,6.37,3.15,-0.27,4.86,0.77,2.33
196511,-0.08,0.59,-5,11.14,7.11,0.58,1.81,3.45,-2.26,7.29,0.49,-4.72,5.1,7.9,-5.35,14.88,2,-1.16,0.39,-1.35,-4.67,1.95,2.09,1.53,6.18,5.46,0.79,1.81,0.69,9.1
196512,0.69,2.31,-1.35,3.6,3.29,4.09,1.81,3.5,2.05,1.35,1.6,7.77,1.61,-0.81,0.55,-2.24,8.41,0.37,-0.18,-0.64,-1.19,7.89,-1.93,1.59,2.07,3.42,0.86,3.67,1.66,-1.21
196601,-0.23,0.87,2.52,10.51,1.38,1.68,3.87,2.36,-1.16,8,3.3,3.97,2.28,3.69,-0.12,8.89,11.74,0.73,0.64,-3.4,-1.68,2.08,0.7,4.23,6.78,6.62,-5.56,2.69,0.13,3.36
196602,-1.23,-3.2,-2.67,7.08,0.09,-1.03,2.69,-1.9,-2.27,0.09,-1.18,-2.25,-1.34,0.88,-1.97,-0.99,9.08,-0.37,-3.91,-4.52,0.13,2.14,5.01,-0.76,3.09,1.96,-2.51,-1.77,-2.44,0.33
196603,-2.74,-4.52,-3.76,2.43,2.48,2.2,-3.73,-1.98,-4.93,-4.85,-3.38,-2.68,-2.08,0.51,-5.6,-1.75,-4.66,-0.21,-2.67,-0.52,-5.22,-3.53,-1.32,-4.17,-2.22,-3.34,-2.62,2.75,-4.47,-2.98
196604,-1.24,2.86,-1.42,5.43,3.49,5.15,2.55,-0.36,-0.03,0.46,1.33,1.39,0.96,3.43,-1.71,3.42,2.76,0.58,2.84,0.85,0.92,3.03,7.35,3.99,4.17,11.72,2.17,6.61,0.96,9.82
196605,-4.08,-6.68,-4.29,-14.12,-5.83,-6.27,-8.34,-5.66,-4.97,-9.06,-6.22,-8.32,-6.37,-9.02,-7.09,-8.94,-8.58,-2.95,-4.16,-3.14,-3.39,-11.39,-6.44,-5.42,-10.1,-10.3,-2.9,-4.78,-4.3,-10.3
196606,-3.42,2.91,-2.38,-5.53,2.04,0.53,-2.32,0.61,-4.26,-2.36,-2.4,-1.27,-1.64,-3.19,-1.91,0.67,-0.45,-8.89,-2.53,-2.16,0.11,-0.89,-0.51,-1.05,3.06,0.76,-3.02,0.33,-2.51,-1.18
196607,-0.75,-4.31,-0.8,-3.54,-1.15,-2.74,-2.06,-2.07,-1.51,-5.51,-1.79,-4.43,-3.7,-5.71,0.09,-7.53,-0.75,2.99,0,-0.53,-1.52,-4.37,-2.06,1.13,-2.78,-3.69,-2.18,-3.23,-2.42,-5.06
196608,-6.48,-7.27,-5.87,-3.47,-9.59,-8.7,-10.78,-8.48,-9.45,-10.19,-10.64,-7.9,-7.71,-9.41,-8.08,-8.3,-13.5,4.35,-6.97,-9,-5.01,-9.8,-6.29,-5.97,-13.67,-11.38,-6.37,-10.57,-9.23,-9.42
196609,-1.44,-3.87,-0.02,-12.5,0.35,-3.15,-2.14,-1.53,-7.61,-7.31,-2.7,-2.69,-5.74,-0.1,0.39,-4.12,-3.3,3.5,3.56,3.96,-0.97,-3.7,-2.28,-1.58,-2.53,-2.65,-2.13,-9.52,-0.45,-4.28
196610,7.78,3.94,6.4,-6.99,-0.94,3.4,-3.13,4.42,1.46,-6.61,0.72,6.32,2.18,2.06,-0.45,-2.17,-2.06,-2.07,8.13,9.49,8.74,-3.2,0,0.91,-0.82,0.75,-1.9,-4.37,9.97,-5.09
196611,1.99,6.3,-4.34,3.26,8.97,6.95,3.77,6.49,-2.08,-2.89,4.22,-0.66,0.96,7.21,-7.27,14.54,9.66,5.75,-1.63,-1.76,-3.24,6.31,10.59,0.75,10.42,8.48,-0.1,1.91,2.64,6.87
196612,-0.93,2.9,-1.95,-4.94,2.63,-1.63,-1.2,-0.57,1.76,2.08,1.81,2.86,0.79,-3.26,-1.01,1.57,1.71,6.79,-1.15,1.7,2.58,3.33,-0.03,-0.61,0.15,1.02,-5.2,5.56,3.08,8.96
196701,5.94,9.55,15.98,18.07,11.19,5.73,10.81,5.98,11.38,12.61,14.55,15,12.87,15.74,13.51,10.65,12.43,6.59,3.1,2.41,5.8,19.16,9.42,8.51,12.01,16.38,11.12,14.77,8.62,7.81
196702,1.27,3.4,-3.67,1.04,4.67,4.12,2.96,1.06,-1.11,3.44,2.15,-3.76,-1.9,4.69,-1.43,1.68,-1.96,2.74,-0.48,-2.08,1.79,-0.21,5.93,0.92,-1.4,11.09,2.21,5.43,-0.17,5.41
196703,3.18,7.92,4.52,-0.77,7.2,3.6,3.58,7.44,3.45,1.72,8.22,4.77,11.06,3.8,5.45,7.04,3.9,9.45,3.11,1.14,2.55,4.06,4.92,6.61,3.31,3.79,1.58,15.11,0.87,2.21
196704,3.83,5.79,3.14,10.46,5.94,4.34,2.56,4.14,5.35,6.75,3.56,2.85,4.74,4.73,8.99,5.05,5.48,5.45,1.32,1.56,-0.13,7.49,7.61,1.64,0.61,2.34,9.46,8.91,0.12,1.49
196705,-1.9,-5.76,-7.88,-7.68,-3.95,-5.9,-0.38,-5.62,-5.96,-2.5,-5.73,-2.25,-2.97,-3.82,-6.8,-0.31,1.02,-0.83,-2.77,-4.44,-6,-1.7,-5.03,-3.47,-2,2.99,-5.79,1.25,-2.75,0.3
196706,3.66,3.87,6.37,10.31,-6.1,1.27,4.4,5.11,-0.55,-1.15,4.19,1.2,4.1,6.37,0.63,10.49,5.08,6.33,1.95,-1.58,2.45,9.08,5.92,-1.63,0.94,8.2,3.11,12.97,3.49,6.91
196707,5.45,2.38,8.02,6.27,4.27,6.14,4.67,3.48,3.86,8.02,6.9,7.44,5.49,8.67,8.38,4,13.73,2.93,6.65,2.02,-6.93,6.88,3.5,3.93,6.99,4.91,5.9,1.34,6.67,8.41
196708,-1.98,0.25,-5.19,0.45,-0.96,-0.75,5.03,0.35,-0.63,2.22,2.55,0.44,-0.15,3.02,-1.02,-4.35,-3.68,0.17,-1.81,-0.96,-1.56,1.94,-1.21,-1.44,-2.77,2.36,0.09,-0.69,1.8,-5.39
